name,description,isMandatory,impcParameterOrigId
MicroCT E9.5,NA,FALSE,67268
MicroCT E14.5-E15.5 Analysis,NA,FALSE,7636
MicroCT E14.5-E15.5 Analysis,NA,FALSE,7637
MicroCT E14.5-E15.5 Analysis,NA,FALSE,7638
MicroCT E14.5-E15.5 Analysis,NA,FALSE,7639
MicroCT E14.5-E15.5 Analysis,NA,FALSE,7640
MicroCT E14.5-E15.5 Analysis,NA,FALSE,7641
MicroCT E14.5-E15.5 Analysis,NA,FALSE,7642
MicroCT E14.5-E15.5 Analysis,NA,FALSE,7643
MicroCT E14.5-E15.5 Analysis,NA,FALSE,7644
Clinical Chemistry,NA,TRUE,37378
Clinical Chemistry,NA,TRUE,37379
Clinical Chemistry,NA,TRUE,37380
Clinical Chemistry,NA,TRUE,37381
Clinical Chemistry,NA,TRUE,37382
Clinical Chemistry,NA,TRUE,37383
Clinical Chemistry,NA,TRUE,37384
Clinical Chemistry,NA,TRUE,37385
Clinical Chemistry,NA,TRUE,37386
Clinical Chemistry,NA,TRUE,37387
Clinical Chemistry,NA,TRUE,37388
Clinical Chemistry,NA,TRUE,37389
Clinical Chemistry,NA,TRUE,37390
Clinical Chemistry,NA,TRUE,37391
Clinical Chemistry,NA,TRUE,37392
Clinical Chemistry,NA,TRUE,37393
Clinical Chemistry,NA,TRUE,37394
Clinical Chemistry,NA,TRUE,37395
Clinical Chemistry,NA,TRUE,37396
Clinical Chemistry,NA,TRUE,37397
Clinical Chemistry,NA,TRUE,37398
Clinical Chemistry,NA,TRUE,37399
Clinical Chemistry,NA,TRUE,37400
Clinical Chemistry,NA,TRUE,37401
Clinical Chemistry,NA,TRUE,37402
Clinical Chemistry,NA,TRUE,37403
Clinical Chemistry,NA,TRUE,37404
Clinical Chemistry,NA,TRUE,37405
Clinical Chemistry,NA,TRUE,37406
Clinical Chemistry,NA,TRUE,37407
Clinical Chemistry,NA,TRUE,37408
Clinical Chemistry,NA,TRUE,37409
Clinical Chemistry,NA,TRUE,37410
Clinical Chemistry,NA,TRUE,37411
Clinical Chemistry,NA,TRUE,37412
Clinical Chemistry,NA,TRUE,37413
Clinical Chemistry,NA,TRUE,37414
Clinical Chemistry,NA,TRUE,37415
Clinical Chemistry,NA,TRUE,37416
Clinical Chemistry,NA,TRUE,37417
Clinical Chemistry,NA,TRUE,37418
Clinical Chemistry,NA,TRUE,37419
Clinical Chemistry,NA,TRUE,37420
Clinical Chemistry,NA,TRUE,37421
Clinical Chemistry,NA,TRUE,37422
Clinical Chemistry,NA,TRUE,37423
Clinical Chemistry,NA,TRUE,37424
Clinical Chemistry,NA,TRUE,37425
Clinical Chemistry,NA,TRUE,37426
Clinical Chemistry,NA,TRUE,37427
Clinical Chemistry,NA,TRUE,37428
Clinical Chemistry,NA,TRUE,37429
Clinical Chemistry,NA,TRUE,37430
Clinical Chemistry,NA,TRUE,37431
Clinical Chemistry,NA,TRUE,37432
Clinical Chemistry,NA,TRUE,37433
Clinical Chemistry,NA,TRUE,37434
Clinical Chemistry,NA,TRUE,37435
Gross Morphology Embryo E9.5,NA,FALSE,41908
Gross Morphology Embryo E9.5,NA,FALSE,41909
Gross Morphology Embryo E9.5,NA,FALSE,41910
Gross Morphology Embryo E9.5,NA,FALSE,41911
Gross Morphology Embryo E9.5,NA,FALSE,41912
Gross Morphology Embryo E9.5,NA,FALSE,41913
Gross Morphology Embryo E9.5,NA,FALSE,41914
Gross Morphology Embryo E9.5,NA,FALSE,41915
Gross Morphology Embryo E9.5,NA,FALSE,41916
Gross Morphology Embryo E9.5,NA,FALSE,41917
Gross Morphology Embryo E9.5,NA,FALSE,41918
Gross Morphology Embryo E9.5,NA,FALSE,41919
Gross Morphology Embryo E9.5,NA,FALSE,41920
Gross Morphology Embryo E9.5,NA,FALSE,41921
Gross Morphology Embryo E9.5,NA,FALSE,41922
Gross Morphology Embryo E9.5,NA,FALSE,41923
Gross Morphology Embryo E9.5,NA,FALSE,41924
Gross Morphology Embryo E9.5,NA,FALSE,41925
Gross Morphology Embryo E9.5,NA,FALSE,41926
Gross Morphology Embryo E9.5,NA,FALSE,41927
Gross Morphology Embryo E9.5,NA,FALSE,41928
Gross Morphology Embryo E9.5,NA,FALSE,41929
Gross Morphology Embryo E9.5,NA,FALSE,41930
Gross Morphology Embryo E9.5,NA,FALSE,41931
Gross Morphology Embryo E9.5,NA,FALSE,41932
Gross Morphology Embryo E9.5,NA,FALSE,41933
Gross Morphology Embryo E9.5,NA,FALSE,41934
Gross Morphology Embryo E9.5,NA,FALSE,41935
Gross Morphology Embryo E9.5,NA,FALSE,41936
Gross Morphology Embryo E9.5,NA,FALSE,41937
Gross Morphology Embryo E9.5,NA,FALSE,41938
Gross Morphology Embryo E9.5,NA,FALSE,41939
Gross Morphology Embryo E9.5,NA,FALSE,41940
Gross Morphology Embryo E9.5,NA,FALSE,41941
Gross Morphology Embryo E9.5,NA,FALSE,41942
Gross Morphology Embryo E9.5,NA,FALSE,41943
Gross Morphology Embryo E9.5,NA,FALSE,41944
Gross Morphology Embryo E9.5,NA,FALSE,41945
Gross Morphology Embryo E9.5,NA,FALSE,41946
Gross Morphology Embryo E9.5,NA,FALSE,41947
Gross Morphology Embryo E9.5,NA,FALSE,41948
Gross Morphology Embryo E9.5,NA,FALSE,41949
Gross Morphology Embryo E9.5,NA,FALSE,41950
Gross Morphology Embryo E9.5,NA,FALSE,41951
Gross Morphology Embryo E9.5,NA,FALSE,41952
Gross Morphology Embryo E9.5,NA,FALSE,41953
Gross Morphology Embryo E9.5,NA,FALSE,41954
Gross Morphology Embryo E9.5,NA,FALSE,41955
Gross Morphology Embryo E9.5,NA,FALSE,41956
Gross Morphology Embryo E9.5,NA,FALSE,41957
Gross Morphology Embryo E9.5,NA,FALSE,41958
Gross Morphology Embryo E9.5,NA,FALSE,41959
Gross Morphology Embryo E9.5,NA,FALSE,41960
Gross Morphology Embryo E9.5,NA,FALSE,41961
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18593
Acoustic Startle and Pre-pulse Inhibition (PPI),NA,TRUE,35602
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21873
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29207
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29208
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29209
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29210
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29211
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29212
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29213
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29214
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29215
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29216
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29217
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29218
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29219
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29220
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29221
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29222
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29223
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29224
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29225
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29226
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29227
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29228
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29229
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29230
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29231
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29232
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29233
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29234
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29235
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29236
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29237
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29238
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29239
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29240
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29241
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29242
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29243
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29244
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29245
