"gene_accession_id","gene_symbol","mouse_strain","mouse_life_stage","parameter_id","pvalue","parameter_name","analysis_id","check_result"
"mgi:96080","Mst1","C57BL","Early adult","JAX_OFD_009_001",0.8681679,"Whole arena average speed","un8w9f24f01j8z5",""
"MGI:1920211","Slc17a7","C57BL","Early adult","ESLIM_019_001_001",0.09238879,"IgM","un9c73pwk6ugo63",""
"MGI:1277178","Fam91a1","C57BL","E18.5","JAX_SLW_013_001",0.2757838,"Breath rate during sleep mean","unb39ior0vzbz93",""
"MGI:2137600","Rcc1l","C57BL","Early adult","JAX_PLC_004_001",0.5462017,"Glucose","unb9h49z712v1g9",""
"MGI:1914738","Calcoco1","C57BL","Late adult","IMPC_OFD_012_001",0.5838715,"Periphery permanence time","ungbio6b8x50xb3",""
"MGI:1920978","Psd","C57BL","Early adult","IMPC_CBC_023_001",0.1910702,"Alpha-amylase","uo430tui02r8us4",""
"MGI:1914807","Larp6","C57BL","Early adult","IMPC_HEM_001_001",0.3022353,"White blood cell count","uo6e134b32832zj",""
"MGI:1914285","Dnajb4","C57BL","Early adult","IMPC_ECH_010_001",0.2849718,"LVAWs","uo9u27g400e466a",""
"MGI:107416","Supt4a","C57BL","E12.5","IMPC_HEM_034_001",0.4282286,"Monocyte cell count","uoa4tdgr83js085",""
"MGI:96080","Mst1","C57BL","Early adult","IMPC_ACS_037_001",0.9632057,"% Pre-pulse inhibition - Global","uoe0b641196f83f",""
"MGI:1920136","Yju2","C57BL","E12.5","ESLIM_018_001_006",0.7151817,"Mature B cells IgD+ percentage","uoo465d0z37o8s6",""
"MGI:1914391","Fbxo5","C57BL","Early adult","IMPC_HEM_036_001",0.3170911,"Eosinophil cell count","uozo6ho68f7090n",""
"MGI:1917311","Sdr9c7","C57BL","Early adult","IMPC_CBC_014_001",0.4880782,"Alkaline phosphatase","up03vn3k06a0515",""
"MGI:1914545","Rab3c","C57BL","Early adult","IMPC_OFD_011_001",0.6813287,"Periphery resting time","up0491o94844q59",""
"MGI:2682639","Ddx31","C57BL","Early adult","IMPC_GEL_011_001",0.0947615,"Embryo turning","up05f41za03f1ui",""
"MGI:1926950","Zfp236","C57BL","Late adult","IMPC_HEM_027_001",0.8784151,"Red blood cell distribution width","up08r99au6s702p",""
"MGI:1341157","Sox30","C57BL","Early adult","ESLIM_007_001_011",0.9570457,"Centre resting time","up2m9953064448l",""
"MGI:1197515","Irx1","C57BL","Early adult","IMPC_HEM_019_001",0.2105217,"Mean platelet volume","up6k97a9jnqf9d9",""
"MGI:1917311","Sdr9c7","C57BL","Early adult","IMPC_HEM_001_001",0.5259165,"White blood cell count","up78j8wi735p918",""
"MGI:1922806","Cfap161","C57BL","Early adult","IMPC_HEM_038_001",0.9568756,"Basophil differential count","upcwd458whdpo04",""
"MGI:2148801","Afg1l","C57BL","Middle aged adult","IMPC_CSD_030_001",0.640946,"Tremor","upkpq60b031iukv",""
"MGI:1914285","Dnajb4","C57BL","Early adult","IMPC_OFD_022_001",0.5895837,"Percentage center time","upmw31n5114o61t",""
"MGI:1920136","Yju2","C57BL","E12.5","IMPC_ECH_009_001",0.2437805,"LVPWd","uq36n9j96266040",""
"MGI:2685483","Gsg1l","C57BL","Early adult","M-G-P_008_001_012",0.8739696,"Tail elevation","uq5mwe77024546n",""
"MGI:1934754","Kars1","C57BL","Early adult","IMPC_ABR_006_001",0.2576326,"12kHz-evoked ABR Threshold","uq74e9999s2g0xi",""
"MGI:1914737","Dhx40","C57BL","Early adult","M-G-P_007_001_015",0.4261451,"Number of entries in the center","uq8se3g63q0064b",""
"MGI:1914285","Dnajb4","C57BL","Early adult","IMPC_EYE_024_001",0.2211501,"Retinal Blood Vessels","uq9b7bzy622xu0z",""
"MGI:1923411","Lamp5","C57BL","Early adult","IMPC_ABR_006_001",0.9313738,"12kHz-evoked ABR Threshold","uqb9c811lf3e479",""
"MGI:1341851","Msl3","C57BL","Early adult","ESLIM_005_001_004",0.1325977,"Bone Mineral Density (excluding skull)","uqje4biarjl8496",""
"MGI:3779462","Plscr5","C57BL","Early adult","IMPC_HEM_030_001",0.7300278,"Neutrophil cell count","uqopb5m3g29473z",""
"MGI:1918039","Kynu","C57BL","Late adult","UCD_OWT_029_001",0.4483011,"Body length","uqr04o7z4v3giix",""
"MGI:1197515","Irx1","C57BL","E12.5","IMPC_DXA_002_001",0.7379753,"Fat mass","uqtxo7qn641v751",""
"MGI:1920040","Ssbp1","C57BL","Early adult","IMPC_IMM_061_001",0.2028513,"T Cells (panel B)","ur13as6r69m6ryl",""
"MGI:97601","Prkcq","C57BL","Early adult","KMPCLA_CBC_010_001",0.6030028,"Phosphorus","ur33efo278ati8x",""
"MGI:1920136","Yju2","C57BL","E12.5","IMPC_ABR_002_001",0.1450451,"Click-evoked ABR threshold","ur60ngt52342lu4",""
"MGI:1278344","Nipsnap1","C57BL","Early adult","IMPC_OFD_007_001",0.1267495,"Whole arena resting time","ur91475950p407k",""
"MGI:2141861","Ap2s1","C57BL","E9.5","IMPC_ACS_036_001",0.9266129,"% Pre-pulse inhibition - PPI4","ur9g7q4eq1u6dq4",""
"MGI:1920040","Ssbp1","C57BL","Early adult","IMPC_ABR_012_001",0.8894937,"30kHz-evoked ABR Threshold","urj31k9ce4mhxx7",""
"MGI:1920136","Yju2","C57BL","E9.5","IMPC_GEL_017_002",0.9467278,"Pale yolk sac","urj68mj3l50157x",""
"MGI:1913857","Ms4a4d","C57BL","Early adult","IMPC_EYE_059_001",0.7729025,"Mean right eye lens density","urp074748tzx1vc",""
"MGI:1916823","Hilpda","C57BL","Early adult","IMPC_GRS_011_001",0.3064291,"Forelimb and hindlimb grip strength normalised against body weight","uru2ip83ec79192",""
"MGI:2444612","KLHDC7A","C57BL","Early adult","ESLIM_019_001_007",0.535304,"IgE","uru703o122uwr27",""
"MGI:1858259","Tomm40","C57BL","Early adult","IMPC_XRY_033_001",0.8166005,"Tibia length","urufx9me2dq63jz",""
"MGI:1921850","Mrpl47","C57BL","Early adult","ESLIM_011_001_009",0.07442172,"PP3 + pulse startle magnitude","urw4c4ftz10449w",""
"MGI:2682639","Ddx31","C57BL","Early adult","IMPC_OFD_020_001",0.9977559,"Distance travelled - total","urw54u0v719s631",""
"MGI:2654470","Ctdsp1","C57BL","Early adult","KMPCLA_CSD_005_001",0.191024,"Coat - color - back","us178j97cq14j0q",""
"MGI:1197515","Irx1","C57BL","E12.5","IMPC_HEM_034_001",0.9092083,"Monocyte cell count","us37vyk881p3288",""
"MGI:1197515","Irx1","C57BL","E18.5","IMPC_HEM_002_001",0.8622034,"Red blood cell count","us646nk27ct27p1",""
"MGI:2447773","Fam83a","C57BL","Early adult","ESLIM_018_001_006",0.5856166,"Mature B cells IgD+ percentage","us6myfjl53e40w1",""
"MGI:2682639","Ddx31","C57BL","E12.5","JAX_ROT_002_001",0.9081641,"Average duration","usc31600d2608t6",""
"MGI:3710243","Myh7b","C57BL","Early adult","IMPC_CSD_015_001",0.851857,"Coat - hair texture / appearance - head","usch8c2x8q85sd2",""
"MGI:1197515","Irx1","C57BL","E18.5","KMPCLA_OFD_009_001",0.6954026,"Whole arena average speed","usct7973jth6a5j",""
"MGI:1918039","Kynu","C57BL","Early adult","IMPC_ABR_002_001",0.1357771,"Click-evoked ABR threshold","usfkjm6cq314vt6",""
"MGI:1197515","Irx1","C57BL","E15.5","IMPC_DXA_008_001",0.955625,"Lean/Body weight","usk7fcn76zov9dp",""
"MGI:3779462","Plscr5","C57BL","Early adult","KMPCLA_OFD_009_001",0.8155868,"Whole arena average speed","usmmqwy5331m8bt",""
"MGI:2141861","Ap2s1","C57BL","E9.5","IMPC_ECH_012_001",0.9844575,"LVPWs","usraqrbecc9xe66",""
"MGI:87994","Aldoa","C57BL","E9.5","IMPC_EYE_066_001",0.7812445,"Left corneal thickness","ussfxdprthl2226",""
"MGI:1920136","Yju2","C57BL","E12.5","IMPC_IPG_011_001",0.4781499,"Initial response to glucose challenge","usu5x1ij41zptac",""
"MGI:1929743","Asb2","C57BL","Early adult","IMPC_ECH_007_001",0.4918638,"LVAWd","ut233ri4z3zvh79",""
"MGI:87994","Aldoa","C57BL","E12.5","IMPC_EYE_017_001",0.2251672,"Lens Opacity","ut59yi2pi0mqqdy",""
"MGI:2685483","Gsg1l","C57BL","Early adult","IMPC_CBC_007_001",0.3465993,"Albumin","ut68ihf5502a24o",""
"MGI:1921850","Mrpl47","C57BL","E12.5","IMPC_GEL_032_001",0.3357035,"Embryo Size","ut815639w8v36ui",""
"MGI:3710243","Myh7b","C57BL","Early adult","IMPC_HEM_036_001",0.9291531,"Eosinophil cell count","utk1xp8ta2du505",""
"MGI:1934754","Kars1","C57BL","Early adult","IMPC_GEL_027_001",0.7765886,"Neural tube closure","utk2a9658485k6e",""
"MGI:1889272","Cadm1","C57BL","Early adult","IMPC_DXA_002_001",0.7938004,"Fat mass","utk2ytwv79flz49",""
"MGI:1926950","Zfp236","C57BL","Early adult","HRWLLA_EYE_017_001",0.9741695,"Lens Opacity","uts4ac23z7uxst4",""
"MGI:2141861","Ap2s1","C57BL","E12.5","UCDIP_GRS_009_001",0.4382267,"Forelimb and hindlimb grip strength measurement mean","uu293o23w9f0564",""
"MGI:3769724","Tomt","C57BL","Early adult","IMPC_CBC_009_001",0.820263,"Calcium","uu498joh5z0i7nv",""
"MGI:1914545","Rab3c","C57BL","Early adult","ESLIM_005_001_004",0.8157323,"Bone Mineral Density (excluding skull)","uu4p38qd917r78w",""
"MGI:106014","Nudc","C57BL","Early adult","M-G-P_007_001_009",0.06795607,"Periphery - average Speed","uu73bm725nu9213",""
"MGI:2141861","Ap2s1","C57BL","E9.5","ESLIM_019_001_001",0.6463939,"IgM","uu98v324un50o2x",""
"MGI:3779462","Plscr5","C57BL","Early adult","IMPC_IPG_011_001",0.6011253,"Initial response to glucose challenge","uubk771y2s6g182",""
"MGI:1914228","Luc7l","C57BL","Early adult","JAX_ROT_002_001",0.3569965,"Average duration","uuphuzz95l60ysr",""
"MGI:1919066","Rnf180","C57BL","Early adult","impc_csd_030_001",0.7631484,"Tremor","uuq6a4wxmaff17f",""
"MGI:1918673","Epg5","C57BL","Early adult","JAX_SLW_008_001",0.4791321,"Light sleep bout lengths standard deviation","uuvx1awfxpqa1i2",""
"MGI:1918039","Kynu","C57BL","Early adult","IMPC_ECH_004_001",0.1392321,"Ejection Fraction","uuw5d55400mf572",""
"MGI:1926950","Zfp236","C57BL","Late adult","ESLIM_018_001_004",0.3624722,"CD25+ percentage of CD4+ T cells","uuz077v173ct231",""
"MGI:1341851","Msl3","C57BL","Early adult","IMPC_EYE_092_002",0.2847639,"Retina (combined)","uv1st63gbzt8170",""
"MGI:1914228","Luc7l","C57BL","Late adult","IMPC_OFD_010_001",0.6071071,"Periphery distance travelled","uv4g5b464g2kfy8",""
"MGI:105077","Hsd17b1","C57BL","Early adult","IMPC_EYE_023_001",0.5331229,"Optic Disc","uv4jmiko92aoskj",""
"MGI:1920211","Slc17a7","C57BL","E18.5","IMPC_HEM_037_001",0.4736273,"Basophil cell count","uv4k4g53c79713i",""
"MGI:1913483","Dmap1","C57BL","E9.5","IMPC_ABR_002_001",0.3670832,"Click-evoked ABR threshold","uv5mpy1k6b1rb24",""
"MGI:1918039","Kynu","C57BL","Middle aged adult","IMPC_OFD_022_001",0.9432618,"Percentage center time","uv63h2036953y7x",""
"MGI:95751","Glrb","C57BL","Early adult","IMPC_CSD_030_001",0.9252591,"Tremor","uv7gm9sx1856293",""
"mgi:2150302","Ddhd1","C57BL","Early adult","IMPC_HEM_033_001",0.415709,"Monocyte differential count","uv8r90292882va4",""
"MGI:1278344","Nipsnap1","C57BL","Early adult","M-G-P_007_001_005",0.1116631,"Whole Arena - average Speed","uv90b3ukfc45156",""
"MGI:1923275","Cant1","C57BL","Early adult","JAX_OFD_013_001",0.9123629,"Periphery average speed","uv9ik2l4x13k9sh",""
"MGI:1277178","Fam91a1","C57BL","Early adult","JAX_URI_004_001",0.5954749,"Magnesium","uvmf90xa11gj05n",""
"MGI:107277","Fyco1","C57BL","Early adult","M-G-P_007_001_005",0.5692867,"Whole Arena - average Speed","uvs6b8e6f8930x9",""
"MGI:1913483","Dmap1","C57BL","E9.5","IMPC_IPG_011_001",0.7948571,"Initial response to glucose challenge","uw19i44oslaxc05",""
"MGI:1277178","Fam91a1","C57BL","E18.5","IMPC_GEL_018_001",0.4556099,"Visceral yolk sac morphology","uw1iyffy017f8i8",""
"MGI:1926950","Zfp236","C57BL","E15.5","IMPC_DXA_002_001",0.2871322,"Fat mass","uw348o545ipt5wl",""
"MGI:1889272","Cadm1","C57BL","Early adult","IMPC_HEM_003_001",0.4620234,"Hemoglobin","uwfhnkf8f0b4kk3",""
"MGI:1926950","Zfp236","C57BL","Late adult","JAX_OFD_010_001",0.6033933,"Periphery distance travelled","uwg593btz6n66p1",""
"MGI:1889272","Cadm1","C57BL","Early adult","IMPC_CBC_009_001",0.3313524,"Calcium","uwnv146pvy3il99",""
"MGI:1918039","Kynu","C57BL","Middle aged adult","JAX_PLC_005_001",0.4048395,"Free fatty acids","uwr659620267z03",""
"MGI:2682639","Ddx31","C57BL","E9.5","IMPC_CSD_033_001",0.1981991,"Gait","uws1h3vx3e6t46d",""
"MGI:1916274","Snx15","C57BL","Early adult","IMPC_HEM_038_001",0.3810073,"Basophil differential count","uwu3620ktyu665z",""
"MGI:1918039","Kynu","C57BL","Early adult","IMPC_CSD_007_001",0.5631887,"Coat - color - abdomen","ux356wc44256a49",""
"MGI:1914391","Fbxo5","C57BL","E9.5","UCD_OWT_029_001",0.262687,"Body length","ux67dowt175wi75",""
"MGI:1858259","Tomm40","C57BL","Early adult","JAXLA_CSD_078_001",0.8444492,"Vocalization","uxiz9u675747d20",""
"MGI:1926950","Zfp236","C57BL","E9.5","IMPC_HEM_037_001",0.8034506,"Basophil cell count","uxn32le30b6nx3g",""
"MGI:107416","Supt4a","C57BL","E9.5","IMPC_CBC_006_001",0.6672485,"Total protein","uxojn65j5410972",""
"MGI:1916823","Hilpda","C57BL","Early adult","KMPCLA_OFD_009_001",0.5783594,"Whole arena average speed","uxps45372l6v236",""
"MGI:2682639","Ddx31","C57BL","E12.5","M-G-P_007_001_015",0.9071107,"Number of entries in the center","uxpu37xr2n4w4v1",""
"MGI:87994","Aldoa","C57BL","Early adult","JAX_LDT_003_001",0.8478437,"Time mobile light side","uxr4jl0zq5445l3",""
"MGI:1197515","Irx1","C57BL","E15.5","IMPC_HEM_019_001",0.4470985,"Mean platelet volume","uxx0we1brf7pj00",""
"MGI:1298224","Pip5k1c","C57BL","Early adult","ESLIM_015_001_018",0.1012394,"Triglyceride","uy0le9kb820crnt",""
"MGI:1920136","Yju2","C57BL","Early adult","IMPC_GEL_063_001",0.3430797,"Delayed embryonic development","uy3n73r63oj6sza",""
"MGI:3650624","Arid3c","C57BL","Early adult","IMPC_EYE_067_001",0.5845759,"Left anterior chamber depth","uy66toe76a52w68",""
"MGI:1919580","Klhl40","C57BL","Early adult","IMPC_ABR_010_001",0.3618371,"24kHz-evoked ABR Threshold","uy860a1r77c1nn5",""
"MGI:1923411","Lamp5","C57BL","Early adult","IMPC_GEL_063_001",0.6894265,"Delayed embryonic development","uyeo8205b4p86i3",""
"MGI:1277178","Fam91a1","C57BL","E18.5","IMPC_OFD_011_001",0.06609642,"Periphery resting time","uyma4mus9qw2nh6",""
"MGI:2684953","Dnah7b","C57BL","Early adult","jax_ofd_009_001",0.3567846,"Whole arena average speed","uz309v3i68496l2",""
"MGI:1918039","Kynu","C57BL","Middle aged adult","IMPC_HEM_007_001",0.5246576,"Mean cell hemoglobin concentration","uz44v8h8f7s98p8",""
"mgi:1914805","Mgat4d","C57BL","Early adult","IMPC_ECH_009_001",0.5059527,"LVPWd","uz512k6b943l9d7",""
"MGI:1916274","Snx15","C57BL","Early adult","IMPC_GEO_047_002",0.6790021,"Microphthalmia","uz6twefyczqz8x8",""
"MGI:2384902","Rnpep","C57BL","Early adult","IMPC_CSD_029_001",0.5016034,"Activity (body position)","uzb0o2zp4ad6kdx",""
"MGI:2685483","Gsg1l","C57BL","Early adult","IMPC_GEL_018_001",0.3562431,"Visceral yolk sac morphology","uzbq95zgnmw2i7m",""
"MGI:1920081","Dhx30","C57BL","Early adult","JAX_SLW_006_001",0.7944232,"Sleep bout lengths standard deviation","uzi6bu5g417h7j8",""
"MGI:1916274","Snx15","C57BL","Early adult","IMPC_GEM_062_001",0.1564125,"Craniofacial morphology","uzl22sibv82dka9",""
"MGI:1920081","Dhx30","C57BL","E9.5","JAX_OFD_009_001",0.8687147,"Whole arena average speed","uzl7nkgr4im87b3",""
"MGI:1913483","Dmap1","C57BL","Early adult","ESLIM_018_001_004",0.6176583,"CD25+ percentage of CD4+ T cells","uzmz7107f64o2q2",""
"MGI:1920081","Dhx30","C57BL","E12.5","IMPC_HEM_037_001",0.5018662,"Basophil cell count","uzrh07ep87107f3",""
"MGI:1923275","Cant1","C57BL","Early adult","IMPC_OFD_017_001",0.3128245,"Center average speed","uzz8512j12inz2h",""
"MGI:2141861","Ap2s1","C57BL","E9.5","IMPC_HEM_037_001",0.925349,"Basophil cell count","v0139v15c4iqyjc",""
"MGI:88105","Atp1a1","C57BL","Early adult","IMPC_HEM_003_001",6.149769e-05,"Hemoglobin","v014vdvg2o448ad",""
"MGI:1919066","Rnf180","C57BL","Early adult","IMPC_GEM_062_001",0.2424627,"Craniofacial morphology","v01l24ysqcbb9ne",""
"MGI:96654","Kcna1","C57BL","","IMPC_GEL_032_001",0.6403395,"Embryo Size","v01x92iu2q015j6","mouse_life_stage length error; mouse_life_stage invalid value"
"MGI:1889272","Cadm1","C57BL","Early adult","ESLIM_016_001_006",0.9050615,"Mean corpuscular haemoglobin","v02azo6c0021zli",""
"MGI:2145316","Txndc5","C57BL","Early adult","JAX_LDT_006_001",0.2274356,"Fecal boli","v02ncmrxw0lsc8n",""
"MGI:1197515","Irx1","C57BL","E12.5","IMPC_HEM_019_001",0.2187161,"Mean platelet volume","v03x2n33f257714",""
"MGI:1919221","Zswim1","C57BL","Early adult","ESLIM_009_001_702",0.2864052,"Forelimb and hindlimb grip strength measurement mean","v046s3ojjgpw7k5",""
"MGI:2150302","Ddhd1","C57BL","Early adult","IMPC_ECH_010_001",0.08709792,"LVAWs","v051lka51y09629",""
"MGI:1926950","Zfp236","C57BL","E9.5","JAXLA_CSD_007_001",0.6061559,"Coat - color - abdomen","v05v7h262b6317y",""
"MGI:1926950","Zfp236","C57BL","E9.5","IMPC_EYE_069_001",0.4147168,"Left inner nuclear layer","v0610x38339s1xq",""
"MGI:1921850","Mrpl47","C57BL","E12.5","IMPC_GRS_009_001",0.9150098,"Forelimb and hindlimb grip strength measurement mean","v0669jape2t6cn1",""
"MGI:87870","Acat1","C52BL","Early adult","IMPC_EYE_027_001",0.2481385,"Persistence of hyaloid vascular system","v07824w4t34xx24","mouse_strain invalid value"
"MGI:2141861","Ap2s1","C57BL","E12.5","KMPCLA_CBC_004_001",0.2157661,"Urea (Blood Urea Nitrogen - BUN)","v092jt1t9971ds4",""
"MGI:1917311","Sdr9c7","C57BL","Early adult","IMPC_EYE_069_001",0.7156073,"Left inner nuclear layer","v099r2o60rg897o",""
"MGI:107277","Fyco1","C57BL","Early adult","IMPC_LDT_006_001",0.3927841,"Latency to first transition into dark","v0b08oczp7e5t7n",""
"MGI:1860835","Ak3","C57BL","Early adult","IMPC_HEM_037_001",0.09750647,"Basophil cell count","v0b4949v506fg7j",""
"MGI:1918968","Telo2","C57BL","Early adult","ESLIM_008_001_012",0.8531883,"Tail elevation","v0b5eyq04wzcri0",""
"MGI:1914738","Calcoco1","C57BL","Early adult","IMPC_OFD_010_001",0.6555048,"Periphery distance travelled","v0b99419alwq67g",""
"MGI:1920040","Ssbp1","C57BL","Early adult","IMPC_CBC_010_001",0.08829253,"Phosphorus","v0ln54kt5q7gy27",""
"MGI:1889272","Cadm1","C57BL","Early adult","IMPC_OFD_050_001",0.9325705,"Percentage center movement time","v0nws3b31s5d6h3",""
"MGI:1923411","Lamp5","C57BL","Early adult","IMPC_DXA_004_001",0.9235492,"Bone Mineral Density (excluding skull)","v0p4m2915f352o3",""
"MGI:95675","Gch1","C57BL","Early adult","ESLIM_011_001_009",0.6685845,"PP3 + pulse startle magnitude","v0q3r88t33qna5m",""
"MGI:1926950","Zfp236","C57BL","Late adult","IMPC_CSD_037_001",0.8777583,"Unexpected behaviors","v0t11bqbg9j5r0n",""
"MGI:3039629","Slc17a8","C57BL","Early adult","IMPC_EYE_069_001",0.7010451,"Left inner nuclear layer","v0te8708fcim1z0",""
"MGI:1918968","Telo2","C57BL","E9.5","IMPC_HEM_004_001",0.1079961,"Hematocrit","v0we97678ef4751",""
"MGI:1920081","Dhx30","C57BL","E9.5","IMPC_EYE_083_001",0.2583264,"Vitreous","v0wk50562i9y1ka",""
"MGI:103032","Scg3","C57BL","Early adult","IMPC_ACS_035_001",0.6623756,"% Pre-pulse inhibition - PPI3","v0wkv4a7k37774c",""
"MGI:1917311","Sdr9c7","C57BL","E15.5","ESLIM_011_001_010",0.3760006,"PP4 + pulse startle magnitude","v0xb870au77086a",""
"MGI:99554","Lgals3bp","C57BL","Early adult","IMPC_HEM_002_001",0.2990813,"Red blood cell count","v0yec2n473y78qd",""
"MGI:3650333","Krtap9-5","C57BL","Early adult","IMPC_CBC_017_001",0.2703534,"Triglycerides","v0yn37282wf39u9",""
"MGI:1197515","Irx1","C57BL","E15.5","IMPC_ECH_004_001",0.6633627,"Ejection Fraction","v0z9va8h92vjm62",""
"MGI:3645933","Tm4sf19","C57BL","Early adult","IMPC_GRS_011_001",0.1757129,"Forelimb and hindlimb grip strength normalised against body weight","v0zu4h6c7o4on7r",""
"MGI:97601","Prkcq","C57BL","Early adult","ESLIM_005_001_004",0.8707901,"Bone Mineral Density (excluding skull)","v10196uf81u5r3u",""
"MGI:2443439","Itgbl1","C57BL","Late adult","ESLIM_016_001_007",0.617795,"Mean cell haemoglobin concentration","v10706363dxsb98",""
"MGI:1920081","Dhx30","C57BL","E12.5","KMPCLA_GRS_011_001",0.0702187,"Forelimb and hindlimb grip strength normalised against body weight","v1114w39225j477",""
"MGI:105077","Hsd17b1","C57BL","Early adult","JAX_OFD_014_001",0.7477961,"Center distance travelled","v112g4947797cks",""
"MGI:2685483","Gsg1l","C57BL","Early adult","IMPC_OFD_011_001",0.3395603,"Periphery resting time","v113c2gdj6m82u6",""
"MGI:95675","Gch1","C57BL","Early adult","KMPCLA_CSD_008_001",0.5775961,"Coat - color pattern - back","v11711o79adz18t",""
"MGI:2442144","Taf5","C57BL","E9.5","IMPC_ACS_034_001",0.1392958,"% Pre-pulse inhibition - PPI2","v1195ya03441zhx",""
"MGI:2442144","Taf5","C57BL","Early adult","KMPCLA_OFD_009_001",0.2168361,"Whole arena average speed","v128nj58o292rx2",""
"MGI:1913483","Dmap1","C52BL","Early adult","IMPC_ECH_010_001",0.8349054,"LVAWs","v12kii7va4433ub","mouse_strain invalid value"
"MGI:1923411","Lamp5","C57BL","Early adult","IMPC_OFD_009_001",0.3143886,"Whole arena average speed","v146gs1cp01g375",""
"MGI:2685483","Gsg1l","C57BL","Middle aged adult","ESLIM_008_001_008",0.176399,"Locomotor activity","v14my05m4p71v7h",""
"MGI:1913857","Ms4a4d","C57BL","Early adult","IMPC_GRS_010_001",0.4505595,"Forelimb grip strength normalised against body weight","v14yl12th7g3d12",""
"MGI:2143484","Slc6a15","C57BL","Early adult","UCDLA_HEM_002_001",0.6715253,"Red blood cell count","v15nh86ai92h764",""
"MGI:105077","Hsd17b1","C57BL","Early adult","IMPC_CBC_021_001",0.8094073,"Lipase","v165300ls48qarb",""
"MGI:1934754","Kars1","C57BL","Early adult","IMPC_GEL_032_001",0.9783509,"Embryo Size","v16ca885d347x0o",""
"MGI:1934754","Kars1","C57BL","E12.5","KMPCLA_GRS_010_001",0.695363,"Forelimb grip strength normalised against body weight","v16pm6201ze54uk",""
"MGI:2145316","Txndc5","C57BL","Early adult","IMPC_CBC_016_001",0.2409963,"HDL-cholesterol","v171vmoh7w556do",""
"MGI:1914615","Pudp","C57BL","Early adult","IMPC_ABR_006_001",1.248443,"12kHz-evoked ABR Threshold","v17kud7p8l1wmo1","pvalue out of range 0-1"
"MGI:1919580","Klhl40","C57BL","Early adult","M-G-P_008_001_012",0.4893198,"Tail elevation","v187c9o3l0on654",""
"MGI:1914545","Rab3c","C57BL","Early adult","ESLIM_016_001_002",0.6184357,"Red blood cell count","v189b1a1c912413",""
"MGI:1914737","Dhx40","C57BL","Early adult","IMPC_EYE_059_001",0.1851201,"Mean right eye lens density","v18e5y40y626ngv",""
"MGI:2443047","Ttll1","C57BL","Early adult","IMPC_CBC_010_001",0.886631,"Phosphorus","v1bc1qa81jev07u",""
